# help/提示訊息(HESTRNGS.LBX,loadStrings offset 6,395 條)。英文原文即 key,%s/%d 佔位符同順序,\n 保留。Sonnet 平行翻譯 + Opus 驗證。
Titan Construction Tech is required to build TITAN class ships	建造TITAN級戰艦需要泰坦建造技術(Titan Construction Tech)	設計
Doom Star Construction Tech is required to build DOOM STAR class ships	建造DOOM STAR級戰艦需要末日星建造技術(Doom Star Construction Tech)	設計
You need to build a Star Base or a Star Fortress before you can build LARGE class ships	建造LARGE級戰艦前,你需要先建造星際基地(Star Base)或星際要塞(Star Fortress)	設計
You need to build a Star Base or a Star Fortress before you can build HUGE class ships	建造HUGE級戰艦前,你需要先建造星際基地(Star Base)或星際要塞(Star Fortress)	設計
You need to build a Star Base or a Star Fortress before you can build TITAN class ships	建造TITAN級戰艦前,你需要先建造星際基地(Star Base)或星際要塞(Star Fortress)	設計
You need to build a Star Base or a Star Fortress before you can build DOOM STAR class ships	建造DOOM STAR級戰艦前,你需要先建造星際基地(Star Base)或星際要塞(Star Fortress)	設計
Your current design is too big to fit into a SMALL class ship	你目前的設計太大,無法容納於SMALL級船體	設計
Your current design is too big to fit into a MEDIUM class ship	你目前的設計太大,無法容納於MEDIUM級船體	設計
Your current design is too big to fit into a LARGE class ship	你目前的設計太大,無法容納於LARGE級船體	設計
Your current design is too big to fit into a HUGE class ship	你目前的設計太大,無法容納於HUGE級船體	設計
Your current design is too big to fit into a TITAN class ship	你目前的設計太大,無法容納於TITAN級船體	設計
Your current design is too big to fit into a DOOM STAR class ship	你目前的設計太大,無法容納於DOOM STAR級船體	設計
You may not change hull sizes while refitting a ship	在改裝艦艇時,不可變更船體大小	設計
Since %s cannot build %s size ships, you may not change hull sizes	由於%s無法建造%s級船艦,因此不可變更船體大小	設計
The blue-white stars are the hottest of all the stars, emitting extreme amounts of solar radiation. The blue-white star is likely to have planets that will be mineral rich, but totally unsuitable for supporting life.	藍白色恆星是所有恆星中最炙熱的,會釋放出極大量的太陽輻射。藍白色恆星周圍的行星通常礦產豐富,但完全不適合維持生命。	恆星
White stars have a fair chance of having planets. If present, these planets  will be high in mineral resources, but can barely support life.	白色恆星擁有行星的機率尚可。若存在行星,這些行星礦產資源豐富,但幾乎無法維持生命。	恆星
Yellow stars are the same spectral class as our sun. The yellow star will quite frequently have planets with moderate mineral resources and a good  environment for supporting life.	黃色恆星與我們的太陽屬於同一光譜等級。黃色恆星經常擁有礦產資源適中、且宜居環境良好的行星。	恆星
Orange stars will frequently have planets with the best chance of being habitable, but tend to be poor in mineral resources.	橙色恆星常擁有最適合居住的行星,但礦產資源往往貧乏。	恆星
Red stars are the dimmest, coolest stars. The have a poor chance of having planets. If planets do exist, they will have minimal environments and extremely poor mineral resources.	紅色恆星是最暗淡、最寒冷的恆星,擁有行星的機率很低。若真有行星存在,環境也會極為惡劣,礦產資源極度匱乏。	恆星
Brown stars are really cool! They're so cool that astronomers throughout the galaxy have been unable to put their majestic beauty into words. Perhaps after another millenium of study, our vocabulary will have been increased  sufficiently to describe these bundles of joy!	棕色恆星真的很酷!它們酷到讓銀河系中的天文學家都難以用言語形容其壯麗之美。或許再經過千年的研究,我們的詞彙量才足以描述這些令人愉悅的天體!	恆星
Black holes are ancient stars that have collapsed into a minor fraction of  their original size. So powerful are the effects of a black hole, that no  ship may pass within two parsecs.	黑洞是古老恆星塌縮至原本體積一小部分後形成的天體。黑洞的力量極為強大,以致沒有任何船艦能通過其周圍兩秒差距(parsec)的範圍。	恆星
The High Council has found evidence that %s, the highest %s, has CHEATED!!!  Deal with this in a manner that befits the custom for your culture.	最高議會發現證據顯示,%s——最高的%s——竟然作弊了!!!請依貴文化的慣例來處置此事。	作弊
Although your score is high enough to be considered amoung the greatest to  play Master Of Orion II, the High Council has decided to strip you of all  glory and accomplishment, hoping you will not CHEAT in the future!	儘管你的分數高到足以躋身《銀河霸主II》史上最強玩家之列,最高議會仍決定剝奪你所有的榮耀與成就,希望你日後不再作弊!	作弊
NO NEW WEAPONS CAN BE ADDED	無法再加裝新武器	設計
NO NEW SPECIAL SYSTEMS CAN BE ADDED	無法再加裝新特殊系統	設計
NOT ENOUGH SPACE TO ADD WEAPON	空間不足,無法加裝武器	設計
NOT ENOUGH SPACE TO ADD SPECIAL SYSTEM	空間不足,無法加裝特殊系統	設計
Has your opponent pressed the JOIN GAME button?	你的對手是否已按下「加入遊戲」(JOIN GAME)按鈕?	多人
PLAY MASTER OF ORION II ONLINE	線上遊玩《銀河霸主II》	多人
Combatting computerized Klackons is fine and dandy, but fighting  head-to-head with other humans on the Total Entertainment Network is the ultimate test of cosmic conquest. To play on TEN, you need to install  the TEN software. Go to the TEN folder in your Master of Orion directory \n\n (default installation: c:\\program files\\microprose\\orion2\\TEN) \n\n and run the SETUP.EXE program. \n\n	與電腦操控的克拉肯人(Klackons)對戰固然有趣,但在「Total Entertainment Network」上與真人正面交鋒才是宇宙征服的終極考驗。若要在TEN上遊玩,你需要安裝TEN軟體。請前往你「銀河霸主」目錄下的TEN資料夾\n\n(預設安裝路徑:c:\\program files\\microprose\\orion2\\TEN)\n\n並執行SETUP.EXE程式。\n\n	多人
